id,PPR
130141_train2,0.8057461645746165
130142_train2,0.7338932547478717
130143_train2,0.770498344370861
130144_train2,0.7440534188034188
130145_train2,0.7482859848484849
130146_train2,0.7325516277939748
130147_train2,0.7585586917562723
130148_train2,0.7444732384823848
130149_train2,0.7397270230439442
130150_train2,0.7700784447476126
130151_train2,0.7444971735959154
130152_train2,0.7305377008652657
130153_train2,0.7146132727765727
130154_train2,0.7345967741935484
130155_train2,0.6976142355008788
130156_train2,0.7395163139329806
130157_train2,0.8924451754385965
130158_train2,0.7420696271929824
130159_train2,0.7279227373068433
130160_train2,0.7215025041736227
130161_train2,0.7273589477327795
130162_train2,0.7498120265151514
130163_train2,0.7125437908496732
130164_train2,0.706440379403794
130165_train2,0.6860399557801643
130166_train2,0.7032317057492543
130167_train2,0.7088796008294453
130168_train2,0.7336284301856336
130169_train2,0.706152927676467
130170_train2,0.7311323877068558
130171_train2,0.7051955259562842
130172_train2,0.7097832883996106
130173_train2,0.7538604209799862
130174_train2,0.7984604926423544
130175_train2,0.7267655580750819
130176_train2,0.6943864802809292
130177_train2,0.7211756822612087
130178_train2,0.7098952045606974
130179_train2,0.7142124155405406
130180_train2,0.7246985507246376
130181_train2,0.7054571989033844
130182_train2,0.7146628475951784
130183_train2,0.7242361111111112
130184_train2,0.7248845171773445
130185_train2,0.719237168640722
130186_train2,0.7367504019292604
130187_train2,0.7093175059752098
130188_train2,0.7039863021174416
130189_train2,0.7586678134556575
130190_train2,0.7460676709708274
130191_train2,0.7457724688974688
130192_train2,0.7105318486590038
130193_train2,0.7175659403669724
130194_train2,0.7361793981481481
130195_train2,0.713549905132814
130196_train2,0.7390593655236762
130197_train2,0.7201199139280126
130198_train2,0.7603431941221964
130199_train2,0.8426208333333334
130200_train2,0.7021034320248393
130201_train2,0.73709228515625
130202_train2,0.7153164414414415
130203_train2,0.7182433333333332
130204_train2,0.7328125
130205_train2,0.7091370229428635
130206_train2,0.7160734200743495
130207_train2,0.6984861336854937
130208_train2,0.7275877052676476
130209_train2,0.7587143170838823
130210_train2,0.6999919057803125
130211_train2,0.7291726475279108
130212_train2,0.7153605625374028
130213_train2,0.7111526294978252
130214_train2,0.7647508116883116
130215_train2,0.7053295962039449
130216_train2,0.7387982687793427
130217_train2,0.7722972813238771
130218_train2,0.7294720767888307
130219_train2,0.7344019396551724
130220_train2,0.7463016055045871
130221_train2,0.7380089782498735
130222_train2,0.7132906360424028
130223_train2,0.7721016260162601
130224_train2,0.7283446768481628
130225_train2,0.7539025821596245
130226_train2,0.7304125412541254
130227_train2,0.751080674988442
130228_train2,0.7029028284055623
130229_train2,0.7265981506238859
130230_train2,0.7660541775456919
130231_train2,0.76375777000777
130232_train2,0.7127031416874332
130233_train2,0.7588053797468355
130234_train2,0.7066034263959391
130235_train2,0.7271589578454333
130236_train2,0.8051324786324786
130237_train2,0.7042420693622617
130238_train2,0.7145731431159421
130239_train2,0.7366556695992179
130240_train2,0.7055485597199014
130241_train2,0.7351604761904761
130242_train2,0.7189732650739477
130243_train2,0.7062549633282751
130244_train2,0.7724250936329589
130245_train2,0.6802092511013216
130246_train2,0.7581320569464899
130247_train2,0.7237371378283239
130248_train2,0.7216679408766565
130249_train2,0.7071961275175379
130250_train2,0.7201361100423239
130251_train2,0.7092831029247243
130252_train2,0.7583192850310856
130253_train2,0.7520704809286899
130254_train2,0.7432788671023965
130255_train2,0.7137909217078945
130256_train2,0.7795526960784314
130257_train2,0.713608252076562
130258_train2,0.7178369883040936
130259_train2,0.7094533008252063
130260_train2,0.7477036807278743
130261_train2,0.7031853944064927
130262_train2,0.7157360130363933
130263_train2,0.7336288126361656
130264_train2,0.7186686390532545
130265_train2,0.7263211566352429
130266_train2,0.7077282768777614
130267_train2,0.7163018473774287
130268_train2,0.7083436975964226
130269_train2,0.7087548410790598
130270_train2,0.7440316421167485
130271_train2,0.7404375614552605
130272_train2,0.6825255847953217
130273_train2,0.7377092511013216
130274_train2,0.7361401903367496
130275_train2,0.7308421860245515
130276_train2,0.721175037084128
130277_train2,0.7166931929480901
130278_train2,0.7342301693404635
130279_train2,0.9199021739130434
130280_train2,0.7149823113207547
130281_train2,0.7186877786032689
130282_train2,0.7452163256606992
130283_train2,0.73326656394453
130284_train2,0.7518822484100263
130285_train2,0.6931773301737756
130286_train2,0.7182114898989899
130287_train2,0.7079601688056423
130288_train2,0.7228955777096114
130289_train2,0.7319178921568626
130290_train2,0.7217710684725357
130291_train2,0.7035479914727488
130292_train2,0.7158141127606928
130293_train2,0.7092699756023177
130294_train2,0.7306085376930064
130295_train2,0.7018066516347239
130296_train2,0.7232088864306785
130297_train2,0.7005759665915916
130298_train2,0.7553464339765418
130299_train2,0.72658430585947
130300_train2,0.719216505695889
130301_train2,0.7050457610789981
130302_train2,0.6833004385964913
130303_train2,0.725022637238257
130304_train2,0.7238024425287356
130305_train2,0.7020108072209141
130306_train2,0.7074536022879396
130307_train2,0.7272871235721703
130308_train2,0.7156605182257356
130309_train2,0.7153250436300175
130310_train2,0.7392953640500569
130311_train2,0.7723247210092188
130312_train2,0.7471008939974457
130313_train2,0.7066177049279574
130314_train2,0.7501874633860575
130315_train2,0.7083972124323219
130316_train2,0.7438575487012987
130317_train2,0.7489734401349073
130318_train2,0.7068990967173386
130319_train2,0.7113041521486644
130320_train2,0.7093092332987193
130321_train2,0.7218188682678311
130322_train2,0.736304160512063
130323_train2,0.7059525371828521
130324_train2,0.7137490126382307
130325_train2,0.7196999475890986
130326_train2,0.7294027080719365
130327_train2,0.7468630464480875
130328_train2,0.7081054006968641
130329_train2,0.7075231832903194
130330_train2,0.7279151177199504
130331_train2,0.7420439999999999
130332_train2,0.7372061965811966
130333_train2,0.7547092618384401
130334_train2,0.7351139365918098
130335_train2,0.7339964241293532
130336_train2,0.7212276902887139
130337_train2,0.7537622036262204
130338_train2,0.7085028184034126
130339_train2,0.7509114959114959
130340_train2,0.7023170029691571
130341_train2,0.7217976691202243
130342_train2,0.7789598950524738
130343_train2,0.727375
130344_train2,0.7242448216340621
130345_train2,0.7315356891701829
130346_train2,0.7175519534497091
130347_train2,0.7338656256474
130348_train2,0.7120566502463054
130349_train2,0.7268815901360545
130350_train2,0.7224766399694889
130351_train2,0.7500098379629629
130352_train2,0.7046967384114384
130353_train2,0.7037134074188404
130354_train2,0.7314516325536062
130355_train2,0.735239738634272
130356_train2,0.7206543068297655
130357_train2,0.7423656914893617
130358_train2,0.7225421202695698
130359_train2,0.7024342269326683
130360_train2,0.7268742078580481
130361_train2,0.7245167624521073
130362_train2,0.7405015432098766
130363_train2,0.7227572055137844
130364_train2,0.7195367324561404
130365_train2,0.7522636815920398
130366_train2,0.7409504479283315
130367_train2,0.7297092258549417
130368_train2,0.7250004243041412
130369_train2,0.7420466570466571
130370_train2,0.742802795031056
130371_train2,0.9230152418820411
130372_train2,0.7011528882461637
130373_train2,0.7114181173791685
130374_train2,0.7100317301269206
130375_train2,0.7191338424437299
130376_train2,0.7391363636363637
130377_train2,0.7178015416417614
130378_train2,0.7335771913387465
130379_train2,0.7069091260634184
130380_train2,0.7337007389162561
130381_train2,0.7237861904761904
130382_train2,0.7123880283381364
130383_train2,0.7387635357815442
130384_train2,0.7276204289732771
130385_train2,0.7096790722761597
130386_train2,0.720778937486194
130387_train2,0.7083272118048843
130388_train2,0.714116183162685
130389_train2,0.7237931530494822
130390_train2,0.7813618421052632
130391_train2,0.7367676526717558
130392_train2,0.7324846491228071
130393_train2,0.72801024428684
130394_train2,0.7176017641405821
130395_train2,0.7331641123882503
130396_train2,0.7180011676499509
130397_train2,0.7430407407407408
130398_train2,0.7058076407506703
130399_train2,0.7537046089385475
130400_train2,0.745564142194745
130401_train2,0.7442956463367856
130402_train2,0.7310572916666667
130403_train2,0.7466827342047931
130404_train2,0.7560169141914191
130405_train2,0.7451951951951952
130406_train2,0.7130767298306058
130407_train2,0.7758285371702638
130408_train2,0.7290827618453866
130409_train2,0.7764084757834758
130410_train2,0.7520920789605198
130411_train2,0.7071482911985019
130412_train2,0.695536858974359
130413_train2,0.7045648529187625
130414_train2,0.7321496651210716
130415_train2,0.7214813633786848
130416_train2,0.7408667599502488
130417_train2,0.7009906705599735
130418_train2,0.704714054404145
130419_train2,0.7373380369187078
130420_train2,0.7278918918918919
130421_train2,0.7341131830008673
130422_train2,0.7345018382352941
130423_train2,0.7016566553863508
130424_train2,0.7703346994535519
130425_train2,0.7099829059829059
130426_train2,0.7118285655785656
130427_train2,0.7286236842105263
130428_train2,0.7552704451345755
130429_train2,0.7198475538389514
130430_train2,0.7362181933842239
130431_train2,0.7292473919523099
130432_train2,0.7213246043252386
130433_train2,0.702903340440654
130434_train2,0.7685938859878155
130435_train2,0.7030016143188514
130436_train2,0.7186049442299443
130437_train2,0.6943932160804019
130438_train2,0.7019037607108854
130439_train2,0.7523506743737958
130440_train2,0.7682997399219765
130441_train2,0.7095516460609546
130442_train2,0.6901715299684543
130443_train2,0.7509932859399684
130444_train2,0.7143456511681703
130445_train2,0.7221898928024502
130446_train2,0.7593532584764421
130447_train2,0.7357833946078431
130448_train2,0.7292069128787879
130449_train2,0.700891749723145
130450_train2,0.70147130911188
130451_train2,0.7191030652767436
130452_train2,0.6971246743378203
130453_train2,0.7061439918011786
130454_train2,0.7067921611231823
130455_train2,0.7019377101111973
130456_train2,0.7003457284515637
130457_train2,0.7573488505747126
130458_train2,0.7121336805555556
130459_train2,0.7073762849442146
130460_train2,0.6991115238927739
130461_train2,0.7521892109500805
130462_train2,0.7094791990467308
130463_train2,0.7165475063131314
130464_train2,0.7646503291020216
130465_train2,0.716830550401979
130466_train2,0.7647499999999999
130467_train2,0.7100182291666667
130468_train2,0.7023246626110062
130469_train2,0.7601752503576538
130470_train2,0.7374646282973621
130471_train2,0.7091015430948833
130472_train2,0.7326909468033187
130473_train2,0.7091247969955339
130474_train2,0.7494105555555555
130475_train2,0.7324267935578331
130476_train2,0.7051743433222345
130477_train2,0.7090929253867152
130478_train2,0.7572115384615384
130479_train2,0.7707037037037038
130480_train2,0.7492590408805031
130481_train2,0.738029246206559
130482_train2,0.705751968503937
130483_train2,0.7367632450331125
130484_train2,0.7180958594293667
130485_train2,0.7445916283818275
130486_train2,0.7383840460526315
130487_train2,0.754819568452381
130488_train2,0.7527251683501683
130489_train2,0.7144460014947683
130490_train2,0.7516382113821138
130491_train2,0.7252272177906696
130492_train2,0.7583396396396396
130493_train2,0.8010111607142858
130494_train2,0.712970771976796
130495_train2,0.7388355513307985
130496_train2,0.7105719832735962
130497_train2,0.7067532574361675
130498_train2,0.7556125058112506
130499_train2,0.7219194813027745
130500_train2,0.713532990805841
130501_train2,0.7095708020050124
130502_train2,0.7263200317124736
130503_train2,0.9089097222222222
130504_train2,0.7468098230912477
130505_train2,0.7539748541023
130506_train2,0.771148753894081
130507_train2,0.7344209558823529
130508_train2,0.7173394839483949
130509_train2,0.7675540014164307
130510_train2,0.726375156641604
130511_train2,0.7073161080074488
130512_train2,0.7378374937903627
130513_train2,0.7268131232193733
130514_train2,0.7294069719471946
130515_train2,0.7484601022012578
130516_train2,0.720577936746988
130517_train2,0.7250610853909465
130518_train2,0.7091815673289183
130519_train2,0.7346860730593607
130520_train2,0.7512131120053656
130521_train2,0.7060225400188325
130522_train2,0.710490667276981
130523_train2,0.7123242684478371
130524_train2,0.7342515283140283
130525_train2,0.7256218193384224
130526_train2,0.7093544982600262
130527_train2,0.7323211567732115
130528_train2,0.7315016339869281
130529_train2,0.7088653376107547
130530_train2,0.6713105620155039
130531_train2,0.718320178658835
130532_train2,0.7540132886239443
130533_train2,0.7431941031941033
130534_train2,0.732135885885886
130535_train2,0.7172778290282903
130536_train2,0.7553961412151067
130537_train2,0.7109679298503802
130538_train2,0.752488038277512
130539_train2,0.7700886640557006
130540_train2,0.7256851622662266
130541_train2,0.7312440432551319
130542_train2,0.715922880116959
130543_train2,0.7363349948875255
130544_train2,0.7103550205876848
130545_train2,0.7695154777927322
130546_train2,0.7046546089700247
130547_train2,0.7227188081936685
130548_train2,0.7060203576269419
130549_train2,0.7529249174917492
130550_train2,0.7171314845474615
130551_train2,0.7915548406862746
130552_train2,0.7013039593309737
130553_train2,0.7228994178525227
130554_train2,0.7361678486997636
130555_train2,0.7165610665137614
130556_train2,0.7170444606413994
130557_train2,0.7269395369474024
130558_train2,0.7427395317656766
130559_train2,0.7376694796061884
130560_train2,0.7128504521963824
130561_train2,0.7255149281934996
130562_train2,0.7699223565670934
130563_train2,0.7597984749455338
130564_train2,0.7142340975500113
130565_train2,0.7292583497053046
130566_train2,0.7122154779969652
130567_train2,0.7278091230257688
130568_train2,0.7225541739383363
130569_train2,0.7447784113645458
130570_train2,0.7217205080872011
130571_train2,0.728077761627907
130572_train2,0.7378251000307787
130573_train2,0.736829594017094
130574_train2,0.7167421755307507
130575_train2,0.7541962627669453
130576_train2,0.7691636473429951
130577_train2,0.71697868993135
130578_train2,0.7075052256472248
130579_train2,0.6837440168485545
130580_train2,0.7175163769211389
130581_train2,0.7633333333333334
130582_train2,0.7266945158526136
130583_train2,0.7572758121940364
130584_train2,0.9434435096153847
130585_train2,0.7732302098235575
130586_train2,0.7374023855370133
130587_train2,0.7309046875
130588_train2,0.7101824230575177
130589_train2,0.7216389290882779
130590_train2,0.7232880285557386
130591_train2,0.7474043145441893
130592_train2,0.7069650912624055
130593_train2,0.7437452574525745
130594_train2,0.717380076142132
130595_train2,0.7301570881226054
130596_train2,0.7054444444444444
130597_train2,0.7454727204783259
130598_train2,0.7293593749999999
130599_train2,0.7622196784696785
130600_train2,0.7525611676356588
130601_train2,0.7244989195029713
130602_train2,0.7319545313469895
130603_train2,0.7135918200281853
130604_train2,0.7153027882946836
130605_train2,0.7429109977324263
130606_train2,0.761202562597809
130607_train2,0.7427459016393443
130608_train2,0.7579802761341223
130609_train2,0.7461216922748614
130610_train2,0.7356265341188021
130611_train2,0.7721075197889182
130612_train2,0.7297386865342164
130613_train2,0.7357534414945919
130614_train2,0.7109234022556391
130615_train2,0.7696770833333333
130616_train2,0.7121650868151421
130617_train2,0.7236883525708289
130618_train2,0.7000526132056653
130619_train2,0.7323537624926514
130620_train2,0.7221460596654595
130621_train2,0.7040860110731656
130622_train2,0.7118192499675872
130623_train2,0.7251380785686504
130624_train2,0.7064399509803921
130625_train2,0.7395185329186107
130626_train2,0.7690308398950131
130627_train2,0.7349719673802243
130628_train2,0.7617158294392523
130629_train2,0.7417703687184062
130630_train2,0.7114950014594279
130631_train2,0.7172110520991402
130632_train2,0.7085417446065594
130633_train2,0.7120358798212216
130634_train2,0.7314703119128148
130635_train2,0.7692556395094174
130636_train2,0.7037686198701212
130637_train2,0.7534047121634169
130638_train2,0.7249199466310874
130639_train2,0.7168954760334213
130640_train2,0.7134407576913298
130641_train2,0.7455184108527132
130642_train2,0.703280493799153
130643_train2,0.7464312406576981
130644_train2,0.7223098519652884
130645_train2,0.817113725490196
130646_train2,0.7054459292958013
130647_train2,0.7338094362745098
130648_train2,0.7173936034658511
130649_train2,0.7427319887118193
130650_train2,0.7096205962059621
130651_train2,0.7089075762554077
130652_train2,0.7498234953703704
130653_train2,0.731947012802276
130654_train2,0.7218828320802005
130655_train2,0.7012385941849675
130656_train2,0.7027135100312903
130657_train2,0.7124403416227079
130658_train2,0.7027774143062397
130659_train2,0.7415937859608747
130660_train2,0.7409118271954674
130661_train2,0.7024559315130063
130662_train2,0.731023572377158
130663_train2,0.7170722131445171
130664_train2,0.70597875048962
130665_train2,0.702488379814077
130666_train2,0.7107008646832227
130667_train2,0.7209852188081937
130668_train2,0.7297955426356588
130669_train2,0.7279100877192983
130670_train2,0.7500861742424242
130671_train2,0.7334123161383882
130672_train2,0.7390580497224234
130673_train2,0.7174071659215101
130674_train2,0.7319493392070484
130675_train2,0.6963085245290057
130676_train2,0.7504045138888888
130677_train2,0.7745074101068999
130678_train2,0.7174595141700405
130679_train2,0.7380530719853278
130680_train2,0.7277858643457383
130681_train2,0.7074583333333333
130682_train2,0.7221825207138305
130683_train2,0.7271856725146199
130684_train2,0.7244663014608235
130685_train2,0.7136833333333332
130686_train2,0.7230661002651241
130687_train2,0.716945424605975
130688_train2,0.7215951492537314
130689_train2,0.8092798353909465
130690_train2,0.7541393097643098
130691_train2,0.7026059313949939
130692_train2,0.760958067940552
130693_train2,0.7563509778911565
130694_train2,0.7273640030847719
130695_train2,0.7626576576576577
130696_train2,0.7404092003853565
130697_train2,0.8379085917312662
130698_train2,0.7030673033196908
130699_train2,0.7524386574074075
130700_train2,0.7119608927641854
130701_train2,0.7054061956048738
130702_train2,0.7050381483238457
130703_train2,0.7062638478102947
130704_train2,0.7638720238095238
130705_train2,0.7385790598290598
130706_train2,0.732287302141527
130707_train2,0.7541645299145299
130708_train2,0.7538784893267652
130709_train2,0.7207072916666667
130710_train2,0.7173408289241622
130711_train2,0.7194978479196557
130712_train2,0.7211561561561561
130713_train2,0.7215708812260537
130714_train2,0.7137722106842045
130715_train2,0.7182789115646259
130716_train2,0.7521707769181174
130717_train2,0.6898066246226822
130718_train2,0.729958769887466
130719_train2,0.7144505718954248
130720_train2,0.7049587236533957
130721_train2,0.8984111445783132
130722_train2,0.7516423611111112
130723_train2,0.6996859542896128
130724_train2,0.7386810959792477
130725_train2,0.7690556649168854
130726_train2,0.8010728276353276
130727_train2,0.7101444135990265
130728_train2,0.7457932692307693
130729_train2,0.7547649721448467
130730_train2,0.7525121124031008
130731_train2,0.7395268663813599
130732_train2,0.7139636411889597
130733_train2,0.7996332976445396
130734_train2,0.7011673377257198
130735_train2,0.7130725747629467
130736_train2,0.7070364805911681
130737_train2,0.7238545331925874
130738_train2,0.7282170734388743
130739_train2,0.7488327475102519
130740_train2,0.7114627605747824
130741_train2,0.7174429744525548
130742_train2,0.7532171273031826
130743_train2,0.6968580865272938
130744_train2,0.7133901515151515
130745_train2,0.705804929059974
130746_train2,0.730034896705751
130747_train2,0.7303031629318394
130748_train2,0.7270085190039318
130749_train2,0.7249271361332368
130750_train2,0.7321865639709029
130751_train2,0.7113124625972472
130752_train2,0.904358595800525
130753_train2,0.7324863091547841
130754_train2,0.70231452407339
130755_train2,0.7208273019702452
130756_train2,0.714999043329801
130757_train2,0.6973615413296621
130758_train2,0.7130582922824302
130759_train2,0.7050861649642137
130760_train2,0.839301724137931
130761_train2,0.7303296867527499
130762_train2,0.7493970814132105
130763_train2,0.7523967038068708
130764_train2,0.7413849892008639
130765_train2,0.7530909090909091
130766_train2,0.7196592725819344
130767_train2,0.7016294992175274
130768_train2,0.7411598665640236
130769_train2,0.7006560458861628
130770_train2,0.7066382346700616
130771_train2,0.718499251497006
130772_train2,0.7032832189862783
130773_train2,0.7339439788950962
130774_train2,0.7315352348993288
130775_train2,0.7433403045903046
130776_train2,0.7146382669983417
130777_train2,0.7364184131736528
130778_train2,0.7122052996532937
130779_train2,0.7226250638080653
130780_train2,0.7070716845878137
130781_train2,0.7379464831804281
130782_train2,0.7328333333333333
130783_train2,0.7248814363143631
130784_train2,0.7018425329874456
130785_train2,0.7545362248213126
130786_train2,0.7919931885908897
130787_train2,0.7625105415002219
130788_train2,0.7035356336003287
130789_train2,0.7343598484848485
130790_train2,0.7187414187643021
130791_train2,0.747920731707317
130792_train2,0.7613415892672858
130793_train2,0.723464820619993
130794_train2,0.746962669683258
130795_train2,0.7173874742798354
130796_train2,0.7477406062701706
130797_train2,0.7235035821585394
130798_train2,0.7149461758506475
130799_train2,0.7262195387293299
130800_train2,0.773533302919708
130801_train2,0.7394978632478634
130802_train2,0.7397484671125976
130803_train2,0.7243973521320496
130804_train2,0.7448609507313317
130805_train2,0.7288187757909217
130806_train2,0.7362022569444444
130807_train2,0.7329823757131214
130808_train2,0.7057747997535428
130809_train2,0.7069827586206896
130810_train2,0.7241701297754447
130811_train2,0.7462273022049286
130812_train2,0.7503135048231511
130813_train2,0.7300446229361892
130814_train2,0.8376641414141414
130815_train2,0.714730311730927
130816_train2,0.7112051005747126
130817_train2,0.7121691889794335
130818_train2,0.7083050047214353
130819_train2,0.7047059224890829
130820_train2,0.8146485943775099
130821_train2,0.7617428989139515
130822_train2,0.7377842261904761
130823_train2,0.7086799399815328
130824_train2,0.7349570895522388
130825_train2,0.7768865067829458
130826_train2,0.7097387653667432
130827_train2,0.7004055030716019
130828_train2,0.7241633650290544
130829_train2,0.7421275605214153
130830_train2,0.7485961034708579
130831_train2,0.7062867957152497
130832_train2,0.7908493310063991
130833_train2,0.748484126984127
130834_train2,0.7336090107120352
130835_train2,0.7471262333762333
130836_train2,0.7324129428341385
130837_train2,0.734858024691358
130838_train2,0.7276202417695473
130839_train2,0.7158756510416667
130840_train2,0.7591400503290747
130841_train2,0.6875507758019526
130842_train2,0.85713125
130843_train2,0.7105181522084525
130844_train2,0.7641713020189533
130845_train2,0.7907741190063546
130846_train2,0.9027307692307692
130847_train2,0.7257457212713937
130848_train2,0.7314245938155136
130849_train2,0.7240264518695306
130850_train2,0.7314097514005603
130851_train2,0.7340425947635795
130852_train2,0.7243146471680594
130853_train2,0.7048061164200575
130854_train2,0.7093128677216475
130855_train2,0.726045906007752
130856_train2,0.7469320637493246
130857_train2,0.7421364290856732
130858_train2,0.718709025854109
130859_train2,0.7663717532467533
130860_train2,0.7774722633136094
130861_train2,0.7247785132382892
130862_train2,0.7364015691868758
130863_train2,0.8252251683501685
130864_train2,0.7612562034739454
130865_train2,0.7086303495589676
130866_train2,0.7042237509758003
130867_train2,0.7585362318840579
130868_train2,0.7307421145949982
130869_train2,0.7373719390304848
130870_train2,0.7130054868437007
130871_train2,0.7587944793301936
130872_train2,0.7793717139852787
130873_train2,0.7305450046040516
130874_train2,0.7418706074297189
130875_train2,0.7335915242165243
130876_train2,0.7560635538261997
130877_train2,0.7266048674821611
130878_train2,0.7095228130005684
130879_train2,0.7343249273557493
130880_train2,0.7212329545454546
130881_train2,0.712387353746577
130882_train2,0.7105135777325187
130883_train2,0.8788194444444445
130884_train2,0.7334335288367546
130885_train2,0.7575199600798403
130886_train2,0.719582064941654
130887_train2,0.728559093789607
130888_train2,0.7356512054507337
130889_train2,0.7305280264279626
130890_train2,0.7101529003783102
130891_train2,0.7084530763239876
130892_train2,0.7530897435897436
130893_train2,0.7658965428276574
130894_train2,0.7080462962962963
130895_train2,0.7349563820018367
130896_train2,0.7304073089046493
130897_train2,0.7090474094567405
130898_train2,0.7141958207261725
130899_train2,0.7750481695568401
130900_train2,0.716690046760187
130901_train2,0.7176125584502339
130902_train2,0.7198393159678103
130903_train2,0.7353325859491778
130904_train2,0.7600166666666667
130905_train2,0.7709548372306281
130906_train2,0.7463323827629911
130907_train2,0.7960098484848485
130908_train2,0.7150050735667174
130909_train2,0.7351376705653021
130910_train2,0.7049393363064009
130911_train2,0.7541022927689595
130912_train2,0.6774190240019594
130913_train2,0.7517091163864161
130914_train2,0.7329640839386602
130915_train2,0.8471707818930042
130916_train2,0.8395540364583334
130917_train2,0.6979143278641335
130918_train2,0.7110892655367231
130919_train2,0.7133168570591681
130920_train2,0.7367129970544919
130921_train2,0.7581099126861839
130922_train2,0.7423218954248366
130923_train2,0.8125350467289719
130924_train2,0.7085914903788694
130925_train2,0.7087006749740395
130926_train2,0.75332258834766
130927_train2,0.7340197201017812
130928_train2,0.7183072749625828
130929_train2,0.7178549141965679
130930_train2,0.7178653748733536
130931_train2,0.717007299270073
130932_train2,0.7766397366846199
130933_train2,0.7092062421580928
130934_train2,0.7016453204701708
130935_train2,0.7397842998585573
130936_train2,0.7314563810798751
130937_train2,0.67765
130938_train2,0.7500101414000927
130939_train2,0.6771781324940047
