id,SpectralCentroid
130385_train2,0.03388734360977018
130386_train2,0.033448126132421686
130387_train2,0.03429099871591371
130388_train2,0.03389677187158407
130389_train2,0.03258086290394346
130390_train2,0.031722922708019255
130391_train2,0.0320949760114623
130392_train2,0.032268189897974114
130393_train2,0.03367830511433315
130394_train2,0.033394586402587294
130395_train2,0.03167033503637022
130396_train2,0.03384674115225782
130397_train2,0.036151695008832384
130398_train2,0.033613783831462754
130399_train2,0.03360375630911634
130400_train2,0.031871865262589345
130401_train2,0.03262258824353086
130402_train2,0.03283999861150254
130403_train2,0.032292588658610635
130404_train2,0.031994666931122843
130405_train2,0.03260124771894617
130406_train2,0.03414405781938917
130407_train2,0.029142226397247974
130408_train2,0.03238691273261058
130409_train2,0.029344667217069395
130410_train2,0.03144066193991878
130411_train2,0.031206407614174828
130412_train2,0.03598251299453932
130413_train2,0.03432341596749982
130414_train2,0.03382741773677976
130415_train2,0.0333904827505858
130416_train2,0.035400196790369945
130417_train2,0.03367192668438593
130418_train2,0.033577898503349975
130419_train2,0.03203374850593293
130420_train2,0.033818967184160824
130421_train2,0.03226131324209094
130422_train2,0.032420990891633625
130423_train2,0.033679582056878835
130424_train2,0.029620575473358758
130425_train2,0.03437302553542283
130426_train2,0.03460707006183048
130427_train2,0.033318602201531426
130428_train2,0.030497171218009708
130429_train2,0.033239536854345955
130430_train2,0.03275010686987962
130431_train2,0.03187394118905211
130432_train2,0.03331946899506977
130433_train2,0.034305660582755325
130434_train2,0.02988422247957088
130435_train2,0.03461456425292111
130436_train2,0.03257229247420368
130437_train2,0.03187744927628722
130438_train2,0.033800446126148076
130439_train2,0.05244375223904045
130440_train2,0.0295558360380669
130441_train2,0.03406281631809366
130442_train2,0.034669670745984246
130443_train2,0.030985831511327604
130444_train2,0.033200514805107405
130445_train2,0.033534768718427664
130446_train2,0.030703884466690905
130447_train2,0.032943012111174716
130448_train2,0.047567210097413305
130449_train2,0.034566339525666206
130450_train2,0.03408087591289424
130451_train2,0.03459883047588767
130452_train2,0.03377828503510377
130453_train2,0.03403266375223593
130454_train2,0.034159892458030715
130455_train2,0.03419548258368556
130456_train2,0.03395780378633456
130457_train2,0.030930142212436108
130458_train2,0.03415438195606752
130459_train2,0.03415852278861706
130460_train2,0.034048471829461434
130461_train2,0.031007254677956904
130462_train2,0.034575301666673844
130463_train2,0.033389127593096674
130464_train2,0.03023718567109362
130465_train2,0.03383314706226378
130466_train2,0.029848011189900738
130467_train2,0.033223718810605436
130468_train2,0.03407340006776955
130469_train2,0.031326002059703775
130470_train2,0.032971815891681494
130471_train2,0.033803788401358364
130472_train2,0.03253416503237464
130473_train2,0.03361149340649298
130474_train2,0.03114483622737424
130475_train2,0.03268135928394953
130476_train2,0.0339330098430059
130477_train2,0.03429477748152451
130478_train2,0.03143238589088341
130479_train2,0.03113533820653384
130480_train2,0.0333768606931941
130481_train2,0.03301830628713838
130482_train2,0.03353713383595944
130483_train2,0.03365174898551717
130484_train2,0.03362334186259822
130485_train2,0.032805397612785836
130486_train2,0.03186842965534816
130487_train2,0.030646687742199984
130488_train2,0.03629880924803974
130489_train2,0.03371359955867711
130490_train2,0.03375453368248808
130491_train2,0.032696448810677875
130492_train2,0.0304703507860726
130493_train2,0.029457331450663485
130494_train2,0.03382870586519817
130495_train2,0.03435439035039038
130496_train2,0.03387109517688197
130497_train2,0.03418500119409703
130498_train2,0.030890765504401035
130499_train2,0.03367601681242468
130500_train2,0.033555011532796435
130501_train2,0.03321972495502184
130502_train2,0.03451403117526901
130503_train2,0.04551123205831256
130504_train2,0.030799435170961287
130505_train2,0.030781770928576358
130506_train2,0.034865974329416786
130507_train2,0.03275792872341737
130508_train2,0.03289036882252484
130509_train2,0.02959861768337343
130510_train2,0.03251926250605197
130511_train2,0.0313225680072982
130512_train2,0.031817684316107105
130513_train2,0.03347614325256196
130514_train2,0.03332745357561661
130515_train2,0.03496502138715023
130516_train2,0.03313310864689775
130517_train2,0.032497078068719265
130518_train2,0.03383439544225349
130519_train2,0.03225044077690477
130520_train2,0.03301493017453434
130521_train2,0.034393859613801175
130522_train2,0.03424225239913008
130523_train2,0.03279258052935502
130524_train2,0.03255196156352115
130525_train2,0.03252875715604355
130526_train2,0.034715144449762966
130527_train2,0.03218373120575053
130528_train2,0.03213199209489477
130529_train2,0.03330932151596906
130530_train2,0.038342527142627356
130531_train2,0.033585977606325444
130532_train2,0.031007605959603394
130533_train2,0.031135981843206793
130534_train2,0.032407943881100805
130535_train2,0.033840793055068936
130536_train2,0.03384713607817469
130537_train2,0.03334773817276225
130538_train2,0.03663226365330559
130539_train2,0.029829972515516653
130540_train2,0.03310336474951445
130541_train2,0.03390656343719443
130542_train2,0.03343958492419414
130543_train2,0.03425159562545569
130544_train2,0.03356799883332119
130545_train2,0.029872052592601235
130546_train2,0.03420039239527126
130547_train2,0.033183334150208466
130548_train2,0.03431987183195542
130549_train2,0.030867831026493247
130550_train2,0.03335102870920109
130551_train2,0.030107962744948452
130552_train2,0.03441326297106216
130553_train2,0.03280129000518864
130554_train2,0.03199244900326343
130555_train2,0.033608876532911516
130556_train2,0.03368941099714254
130557_train2,0.03305512221968645
130558_train2,0.03056636391300806
130559_train2,0.03200572868187608
130560_train2,0.03399729549476592
130561_train2,0.038441150682841395
130562_train2,0.030493512308899205
130563_train2,0.03155677063629521
130564_train2,0.03335668740434129
130565_train2,0.032688046322713736
130566_train2,0.03417190893436769
130567_train2,0.032257601932508276
130568_train2,0.03366519654920062
130569_train2,0.03142489867658457
130570_train2,0.033369907181406026
130571_train2,0.032844592962998354
130572_train2,0.03270829208885463
130573_train2,0.03165773199031075
130574_train2,0.0337089279761592
130575_train2,0.03106274139031079
130576_train2,0.029907268342049594
130577_train2,0.03422711543643818
130578_train2,0.0343890529870029
130579_train2,0.03251369582770449
130580_train2,0.033333707088571404
130581_train2,0.030102297496152716
130582_train2,0.0321825726048127
130583_train2,0.031506309054512585
130584_train2,0.025445745190714374
130585_train2,0.0294078198191654
130586_train2,0.03253401918266388
130587_train2,0.03327748090021179
130588_train2,0.0342457706132979
130589_train2,0.03237879171391823
130590_train2,0.03365453514958214
130591_train2,0.03171027148942464
130592_train2,0.033535187376810396
130593_train2,0.03216173883362801
130594_train2,0.03251104710470015
130595_train2,0.03339816920598428
130596_train2,0.03450221360713463
130597_train2,0.036928499528785026
130598_train2,0.03352251229360317
130599_train2,0.029705655285648194
130600_train2,0.030604786955832113
130601_train2,0.033183616736888626
130602_train2,0.032321113022541655
130603_train2,0.03459069848480127
130604_train2,0.03377733329968985
130605_train2,0.03310376317874272
130606_train2,0.030068101475664154
130607_train2,0.03176987368538448
130608_train2,0.029970081173364388
130609_train2,0.03244627922654648
130610_train2,0.03256147995728171
130611_train2,0.029672947441373186
130612_train2,0.03290183204665511
130613_train2,0.03237821339039877
130614_train2,0.0371638655580536
130615_train2,0.05613938294693441
130616_train2,0.03400359276072295
130617_train2,0.034707109482449636
130618_train2,0.03395402787548547
130619_train2,0.033413960565911345
130620_train2,0.0328113255921844
130621_train2,0.03442907391583454
130622_train2,0.033827606251447186
130623_train2,0.03236140706232405
130624_train2,0.03399665953731843
130625_train2,0.032400963030913374
130626_train2,0.029906997796559087
130627_train2,0.03264432536126318
130628_train2,0.03037147304752008
130629_train2,0.03158900252009658
130630_train2,0.033140919794250795
130631_train2,0.03336694168968598
130632_train2,0.03433004886485347
130633_train2,0.034008191212720786
130634_train2,0.032786723775803675
130635_train2,0.029701175011932816
130636_train2,0.034308577259827194
130637_train2,0.031078992871549523
130638_train2,0.033344305087499
130639_train2,0.03417346727860704
130640_train2,0.03352836379353893
130641_train2,0.03153085290230714
130642_train2,0.03450141809049009
130643_train2,0.031103972655300984
130644_train2,0.03329067583255624
130645_train2,0.02813559269900631
130646_train2,0.03387365338604265
130647_train2,0.03299934764475328
130648_train2,0.03325359447776027
130649_train2,0.03250989143854431
130650_train2,0.03381190174717969
130651_train2,0.033991135428089424
130652_train2,0.031001186688924764
130653_train2,0.03260953005435442
130654_train2,0.033508016065536286
130655_train2,0.03468390557981596
130656_train2,0.03484478287265663
130657_train2,0.034177576981905405
130658_train2,0.03453077093078242
130659_train2,0.03155158371777834
130660_train2,0.03232504395358693
130661_train2,0.034588474902923286
130662_train2,0.0331031754454181
130663_train2,0.03429530530778134
130664_train2,0.033658087030799595
130665_train2,0.034226345535542844
130666_train2,0.03398412593164886
130667_train2,0.032604134556598996
130668_train2,0.033446123020889215
130669_train2,0.03409358463473048
130670_train2,0.03538934473518663
130671_train2,0.0326455723251424
130672_train2,0.03199124410530312
130673_train2,0.03309112824289043
130674_train2,0.032542954694962684
130675_train2,0.03320665488653223
130676_train2,0.030600051056507267
130677_train2,0.029091451322110596
130678_train2,0.03339857918496991
130679_train2,0.03245647153606586
130680_train2,0.033485997675782316
130681_train2,0.034064972641863145
130682_train2,0.03280400801050524
130683_train2,0.03192383636317788
130684_train2,0.03207577585112003
130685_train2,0.03323448107087527
130686_train2,0.03235937923592008
130687_train2,0.033299877343035515
130688_train2,0.033306971536254434
130689_train2,0.029493478895912813
130690_train2,0.03396815271537392
130691_train2,0.03447216234515579
130692_train2,0.030470070497114293
130693_train2,0.03401328682943317
130694_train2,0.034698024645819926
130695_train2,0.030391309814029103
130696_train2,0.031481904837857747
130697_train2,0.027457300709133922
130698_train2,0.035397266848493085
130699_train2,0.030837990007582063
130700_train2,0.034370546208508754
130701_train2,0.03459220295755031
130702_train2,0.03402158672121306
130703_train2,0.033993515337433125
130704_train2,0.031471940054207684
130705_train2,0.031147135707120712
130706_train2,0.03376942357786151
130707_train2,0.03079940507979914
130708_train2,0.031289474346579665
130709_train2,0.03395141081740388
130710_train2,0.034302335942590335
130711_train2,0.03324609331895032
130712_train2,0.03257071969582916
130713_train2,0.03271881839164088
130714_train2,0.03423442561239369
130715_train2,0.032451017846054225
130716_train2,0.03139220474912338
130717_train2,0.03418867196604523
130718_train2,0.032959360290426544
130719_train2,0.03395946036819553
130720_train2,0.03405234202032241
130721_train2,0.03850521847389744
130722_train2,0.03096741622800433
130723_train2,0.03421142346532438
130724_train2,0.03192665281158328
130725_train2,0.02999094036503502
130726_train2,0.02750624228395655
130727_train2,0.03403753885837757
130728_train2,0.03190169633295781
130729_train2,0.031281416036291566
130730_train2,0.030531884031840487
130731_train2,0.031779089080624295
130732_train2,0.03340251996930073
130733_train2,0.029040315872761138
130734_train2,0.034112791808177945
130735_train2,0.03376070759786248
130736_train2,0.03391397665763368
130737_train2,0.03403823553757541
130738_train2,0.031958183195934166
130739_train2,0.03129767641870152
130740_train2,0.03435971917672859
130741_train2,0.033520558201148236
130742_train2,0.034433886189288256
130743_train2,0.03394699174071548
130744_train2,0.03371662899830914
130745_train2,0.0344232486698539
130746_train2,0.03225878125245274
130747_train2,0.03244404879353202
130748_train2,0.033663417812763545
130749_train2,0.03247997379035736
130750_train2,0.034638320113027754
130751_train2,0.03392546924346508
130752_train2,0.023130647673703885
130753_train2,0.032238290204207466
130754_train2,0.03442366921931232
130755_train2,0.033367080409225335
130756_train2,0.03384403738037695
130757_train2,0.033825106838436675
130758_train2,0.033920237946406535
130759_train2,0.0341840938616452
130760_train2,0.05693577611302204
130761_train2,0.032380518279413684
130762_train2,0.03490134155252887
130763_train2,0.03082701425589277
130764_train2,0.031790354761154264
130765_train2,0.031135551156544025
130766_train2,0.033679359842496086
130767_train2,0.03454900860940353
130768_train2,0.03354198135673434
130769_train2,0.03426773669143134
130770_train2,0.0355753350830115
130771_train2,0.03336678292645112
130772_train2,0.03431603525645524
130773_train2,0.03234274363687916
130774_train2,0.03292348888713019
130775_train2,0.031178199387331938
130776_train2,0.033742467859843174
130777_train2,0.03167173802811342
130778_train2,0.03368543748824799
130779_train2,0.03318501111513659
130780_train2,0.034091102537325786
130781_train2,0.03344561092107325
130782_train2,0.032846657227905036
130783_train2,0.033275199453990746
130784_train2,0.0344610135402968
130785_train2,0.03131538180957108
130786_train2,0.033997172327449775
130787_train2,0.03181797389290558
130788_train2,0.034630849260610046
130789_train2,0.034792786907033524
130790_train2,0.0328760929598881
130791_train2,0.034931694037611635
130792_train2,0.030428825997152725
130793_train2,0.032980863188236946
130794_train2,0.03365490752496057
130795_train2,0.033167202002337956
130796_train2,0.03081939878450533
130797_train2,0.03420864225948869
130798_train2,0.03356642981232244
130799_train2,0.03196756984176486
130800_train2,0.030139981514024285
130801_train2,0.032108703613244256
130802_train2,0.03510793231456743
130803_train2,0.03325462601647567
130804_train2,0.03201558324068172
130805_train2,0.03209569125778414
130806_train2,0.0321591019767798
130807_train2,0.032659362102718484
130808_train2,0.03364748261379341
130809_train2,0.03358968484205572
130810_train2,0.03471934242469808
130811_train2,0.03112389397883366
130812_train2,0.03324614270892251
130813_train2,0.03466440707880087
130814_train2,0.036935611352440945
130815_train2,0.032814196896420136
130816_train2,0.034517957610766814
130817_train2,0.03606312131043719
130818_train2,0.03348639378686735
130819_train2,0.0339064396443183
130820_train2,0.04884990113375176
130821_train2,0.029913752165719665
130822_train2,0.03189130304537105
130823_train2,0.03438708761470786
130824_train2,0.033879574366044066
130825_train2,0.02940337073019725
130826_train2,0.033998812684010615
130827_train2,0.034384490080226135
130828_train2,0.03341225828431651
130829_train2,0.031946279398441566
130830_train2,0.03225246451377808
130831_train2,0.03395293731195266
130832_train2,0.027634884617633162
130833_train2,0.032272542139592124
130834_train2,0.033733064719504886
130835_train2,0.03091407211618478
130836_train2,0.033945006989653866
130837_train2,0.031696196302665895
130838_train2,0.03294181321007321
130839_train2,0.03320088846662827
130840_train2,0.030238116164313933
130841_train2,0.03299508087984402
130842_train2,0.06915980762829986
130843_train2,0.03356438578346444
130844_train2,0.029840264781326658
130845_train2,0.028009149084464034
130846_train2,0.04309483217223161
130847_train2,0.03290358531847922
130848_train2,0.034670945659641884
130849_train2,0.03365227084506235
130850_train2,0.03242173652293367
130851_train2,0.03272462873482243
130852_train2,0.033289632813608055
130853_train2,0.034305544670295375
130854_train2,0.03404097756063345
130855_train2,0.03219997018107615
130856_train2,0.031744335374338795
130857_train2,0.03554369127193296
130858_train2,0.0338699438130944
130859_train2,0.02989490808827929
130860_train2,0.029184679513527025
130861_train2,0.03277831494372834
130862_train2,0.03370077162214058
130863_train2,0.027720254180945147
130864_train2,0.032436424413666815
130865_train2,0.034230173298738696
130866_train2,0.03471392578417841
130867_train2,0.03056337941958719
130868_train2,0.03255793194080734
130869_train2,0.03190922955765049
130870_train2,0.03358134524003624
130871_train2,0.030492876079012327
130872_train2,0.030678752089055496
130873_train2,0.0315332246023009
130874_train2,0.031792986082146146
130875_train2,0.03295598226799431
130876_train2,0.03133891797790774
130877_train2,0.03276031257485314
130878_train2,0.03442741123174404
130879_train2,0.032531230043881795
130880_train2,0.03327779875042939
130881_train2,0.033216394152418054
130882_train2,0.03540919711526203
130883_train2,0.032315612045398755
130884_train2,0.03155785582754259
130885_train2,0.030047574182230183
130886_train2,0.03316228863126248
130887_train2,0.03277391375928482
130888_train2,0.03203245514393971
130889_train2,0.033154048500956046
130890_train2,0.034528708661751874
130891_train2,0.03454753720333368
130892_train2,0.032747079909609074
130893_train2,0.0306855811376847
130894_train2,0.036716657786014385
130895_train2,0.03234382202612929
130896_train2,0.032343734881008
130897_train2,0.034063232273614505
130898_train2,0.033548436254791765
130899_train2,0.030006069014710278
130900_train2,0.03361597318730548
130901_train2,0.03289049232959993
130902_train2,0.03307088107316528
130903_train2,0.03149233887741432
130904_train2,0.030335412020374958
130905_train2,0.02934117107490696
130906_train2,0.03371075976315859
130907_train2,0.03120887327983212
130908_train2,0.03093091360307656
130909_train2,0.03414716857315359
130910_train2,0.03362595518198075
130911_train2,0.03070843688639425
130912_train2,0.03295218326418048
130913_train2,0.031238723280090853
130914_train2,0.0327845082674747
130915_train2,0.06267751689150308
130916_train2,0.02930597491372487
130917_train2,0.03392296175225992
130918_train2,0.03316491281187673
130919_train2,0.03347110927865697
130920_train2,0.03327549010847444
130921_train2,0.030634714537677753
130922_train2,0.03195196385078112
130923_train2,0.03399726581574551
130924_train2,0.03384487281308195
130925_train2,0.03409737566904236
130926_train2,0.03394670192330926
130927_train2,0.03168574419662534
130928_train2,0.0332954552477704
130929_train2,0.0359330594435844
130930_train2,0.03323401554920346
130931_train2,0.03434181298470365
