id,SCA
446_train_0,0.0389233979305047
447_train_0,0.03481536615848012
448_train_0,0.03566009420931538
449_train_0,0.034807366256749996
450_train_0,0.03444878032188076
451_train_0,0.034635688514868285
452_train_0,0.03507156762557248
453_train_0,0.03498841590761004
454_train_0,0.03446893271706111
455_train_0,0.0352294579002193
456_train_0,0.035117879053617074
457_train_0,0.03445418533967037
458_train_0,0.0349989184146358
459_train_0,0.03516152565386621
460_train_0,0.03442148363991548
461_train_0,0.03527993189551083
462_train_0,0.03489785903837191
463_train_0,0.0343718288736598
464_train_0,0.03568031084233151
465_train_0,0.03478436910489821
466_train_0,0.034219166068353415
467_train_0,0.03441725729640314
468_train_0,0.03474261609514142
469_train_0,0.035068207103903966
470_train_0,0.037089614236624976
471_train_0,0.04916434554135307
472_train_0,0.03502835884043954
473_train_0,0.034293268826653005
474_train_0,0.03434452019939676
475_train_0,0.0352901143768345
476_train_0,0.0347275629015608
477_train_0,0.034529969069916476
478_train_0,0.034813112909081
479_train_0,0.03555199539618827
480_train_0,0.034241165698279105
481_train_0,0.03463513626473549
482_train_0,0.03465442218231373
483_train_0,0.03462612384337845
484_train_0,0.0345802283400261
485_train_0,0.03487966120772354
486_train_0,0.03440531236766204
487_train_0,0.037773256984839854
488_train_0,0.03443120276889105
489_train_0,0.035273325653205165
490_train_0,0.034889585448861005
491_train_0,0.035059104716055674
492_train_0,0.03490849811045772
493_train_0,0.034549391311041865
494_train_0,0.03443339617761397
495_train_0,0.03443310761344309
496_train_0,0.0409270081831129
497_train_0,0.034660404332101394
498_train_0,0.03541446772146995
499_train_0,0.03445999935772781
500_train_0,0.03399188827837963
501_train_0,0.035502274466374155
502_train_0,0.034684548516202784
503_train_0,0.03912368924239383
504_train_0,0.033759741849229426
505_train_0,0.03376478906924255
506_train_0,0.03493594832704399
507_train_0,0.03427442293924142
508_train_0,0.035782396254688806
509_train_0,0.03581302083936717
510_train_0,0.03565729483723093
511_train_0,0.034912530625769204
512_train_0,0.03469115467934037
513_train_0,0.037748481706870646
514_train_0,0.033936886494264976
515_train_0,0.03504821454830731
516_train_0,0.035083125274017385
517_train_0,0.03685125579191485
518_train_0,0.03500113261451175
519_train_0,0.03464961804467415
520_train_0,0.03467585068067539
521_train_0,0.034669498253797296
522_train_0,0.03560744706494367
523_train_0,0.0350027106138182
524_train_0,0.03559061921688695
525_train_0,0.03462706643631488
526_train_0,0.03462209810942401
527_train_0,0.035102927967341754
528_train_0,0.03456677040293106
529_train_0,0.03660143424144102
530_train_0,0.034717219446252445
531_train_0,0.03494109259222588
532_train_0,0.035061422845323306
533_train_0,0.036601531829052306
534_train_0,0.03526566821574445
535_train_0,0.035029090629478954
536_train_0,0.035722393109562205
537_train_0,0.03459511177979142
538_train_0,0.03472181417635024
539_train_0,0.03625910535372518
540_train_0,0.03489540276485144
541_train_0,0.03479063494207753
542_train_0,0.03511654969479255
543_train_0,0.034561955160479496
544_train_0,0.034876215937358214
545_train_0,0.034929910812907694
546_train_0,0.03451728300644502
547_train_0,0.0344727373458235
548_train_0,0.03452734384323858
549_train_0,0.03491847013266667
550_train_0,0.03449467366504402
551_train_0,0.03492909023508469
552_train_0,0.03449205613740466
553_train_0,0.03514304256874678
554_train_0,0.03586522152412585
555_train_0,0.03462861130066621
556_train_0,0.046663777049990515
557_train_0,0.03500399765155429
558_train_0,0.03452691865472694
559_train_0,0.03518146677332259
560_train_0,0.03481826277443939
561_train_0,0.03692556478113017
562_train_0,0.0339817423255255
563_train_0,0.03459452650674501
564_train_0,0.035018391105205875
565_train_0,0.034134346297030105
566_train_0,0.03471121410075729
567_train_0,0.03448922395819246
568_train_0,0.038823700682613
569_train_0,0.0346664826690841
570_train_0,0.03631056164504725
571_train_0,0.0348579032132885
572_train_0,0.034733993204578914
573_train_0,0.035101156057619806
574_train_0,0.03457775428868059
575_train_0,0.03454571123657524
576_train_0,0.034781952276787674
577_train_0,0.035284998520242083
578_train_0,0.03568727494911932
579_train_0,0.03483078812934388
580_train_0,0.03461827143925842
581_train_0,0.036411457802080216
582_train_0,0.036237143384147914
583_train_0,0.03471272465479147
584_train_0,0.03461248085598063
585_train_0,0.03503321692768859
586_train_0,0.03453807802055868
587_train_0,0.034319256669131035
588_train_0,0.03484675515698204
589_train_0,0.03684850405999143
590_train_0,0.03443316098070712
591_train_0,0.034320649295385475
592_train_0,0.034478636067570435
593_train_0,0.03592111722055048
594_train_0,0.037258092548358865
595_train_0,0.03416687629816545
596_train_0,0.0350905043284543
597_train_0,0.03462637645686129
598_train_0,0.034383051178651966
599_train_0,0.034938417227705375
600_train_0,0.03586186519872857
601_train_0,0.036992622900802304
602_train_0,0.03455610967775824
603_train_0,0.034561592351269876
604_train_0,0.034703223927928205
605_train_0,0.034743303930904294
606_train_0,0.03500974397553974
607_train_0,0.03433862800594069
608_train_0,0.035616043152383335
609_train_0,0.03457574547547906
610_train_0,0.03489341402528679
611_train_0,0.0346415966138102
612_train_0,0.036026782561571935
613_train_0,0.044305782927983005
614_train_0,0.034524525182122824
615_train_0,0.03583453013359329
616_train_0,0.03466307782744845
617_train_0,0.03461465552964753
618_train_0,0.03608074282790005
619_train_0,0.03741190831266746
620_train_0,0.035117887869933466
621_train_0,0.03663303283540721
622_train_0,0.0356240654340513
623_train_0,0.03457280335158017
624_train_0,0.034757147324122994
625_train_0,0.03485545130009143
626_train_0,0.035196458341861345
627_train_0,0.03473321369246669
628_train_0,0.0350411519198521
629_train_0,0.03604507863473827
630_train_0,0.03757066136389402
631_train_0,0.034540146837001066
632_train_0,0.03540607416524922
633_train_0,0.036245654152945374
634_train_0,0.03827405358942093
635_train_0,0.03483866049645159
636_train_0,0.03495139801906084
637_train_0,0.03497435596204937
638_train_0,0.03461374897595397
639_train_0,0.03535472376171878
640_train_0,0.03514116192550847
641_train_0,0.035734522949345954
642_train_0,0.034547497350427364
643_train_0,0.03394114686491764
644_train_0,0.03456403711072187
645_train_0,0.038389140929701665
646_train_0,0.034102642291139094
647_train_0,0.034966163129973665
648_train_0,0.036873728080362045
649_train_0,0.0371567490294828
650_train_0,0.034152317673527326
651_train_0,0.042010454701805144
652_train_0,0.037511741638704806
653_train_0,0.03434421078315288
654_train_0,0.03443934923985607
655_train_0,0.034897404980265494
656_train_0,0.03455949471562472
657_train_0,0.03455946415699096
658_train_0,0.03481444635371199
659_train_0,0.03477789175127423
660_train_0,0.03465371269674253
661_train_0,0.03439152367508223
662_train_0,0.034863413293594554
663_train_0,0.03587976176871857
664_train_0,0.034692933625166844
665_train_0,0.03474892490251869
666_train_0,0.03580104386950947
667_train_0,0.03603696407926281
668_train_0,0.035206603598752044
669_train_0,0.03453540880704649
670_train_0,0.04038064546789749
671_train_0,0.03534504253753817
672_train_0,0.03427663000896931
673_train_0,0.034380146827586604
674_train_0,0.03618177909994686
675_train_0,0.03483224685339658
676_train_0,0.03595019534937137
677_train_0,0.03507344207216677
678_train_0,0.034131915061536275
679_train_0,0.034873966190261715
680_train_0,0.0350614394770374
681_train_0,0.034726925032551315
682_train_0,0.0343680763692939
683_train_0,0.04801651110183395
684_train_0,0.03469559038519289
685_train_0,0.03441954922736752
686_train_0,0.03470229375706755
687_train_0,0.034790369192604816
688_train_0,0.03563833623584323
689_train_0,0.034473243648070376
690_train_0,0.03432147462898586
691_train_0,0.034669919312533715
692_train_0,0.03546838585314284
693_train_0,0.03460323426697632
694_train_0,0.037002620948309216
695_train_0,0.034569012901108656
696_train_0,0.03464069849876012
697_train_0,0.03515029302667416
698_train_0,0.03529029267280541
699_train_0,0.03499272780791342
700_train_0,0.03441333816862835
701_train_0,0.035518914243380356
702_train_0,0.03671806617100006
703_train_0,0.03492051290281048
704_train_0,0.03460513443313002
705_train_0,0.03476522585460934
706_train_0,0.034641496676397404
707_train_0,0.034874274715866634
708_train_0,0.03403120325481503
709_train_0,0.03966778514271592
710_train_0,0.03434762801243005
711_train_0,0.039422915466809455
712_train_0,0.0348440263015581
713_train_0,0.0346039351566586
714_train_0,0.034498697021256554
715_train_0,0.03429491683723863
716_train_0,0.03476465542965586
717_train_0,0.035068388289443586
718_train_0,0.03498086773945976
719_train_0,0.0376700052752248
720_train_0,0.035121456509657915
721_train_0,0.035526447002751
722_train_0,0.04172637385121138
723_train_0,0.03915703253314251
724_train_0,0.034419501640956314
725_train_0,0.03629078000448368
726_train_0,0.03492963494162308
727_train_0,0.034518710317551306
728_train_0,0.034450027191722306
729_train_0,0.034992307229008035
730_train_0,0.034282752018708215
731_train_0,0.0349108189552412
732_train_0,0.03472102190660573
733_train_0,0.04241553712127247
734_train_0,0.033876570016562406
735_train_0,0.035073744380768004
736_train_0,0.0343330532212592
737_train_0,0.03503455704068115
738_train_0,0.03487867572927067
739_train_0,0.03463036849943494
740_train_0,0.05892560669717608
741_train_0,0.03624652736469877
742_train_0,0.035057726809490146
743_train_0,0.035548748520167414
744_train_0,0.03433743954091608
745_train_0,0.03474229098326999
746_train_0,0.03473073879772392
747_train_0,0.0344679741315028
748_train_0,0.03451004503560347
749_train_0,0.03574827977590137
750_train_0,0.035730400451594625
751_train_0,0.034840765658700014
752_train_0,0.03423258851293056
753_train_0,0.03424258443108603
754_train_0,0.034605003680407614
755_train_0,0.034607883800579824
756_train_0,0.03459418657832847
757_train_0,0.034814291539287695
758_train_0,0.03500278049762046
759_train_0,0.03594402435268884
760_train_0,0.034534408042925076
761_train_0,0.03467310064577009
762_train_0,0.034952786275608154
763_train_0,0.03499743819736312
764_train_0,0.03681600170188257
765_train_0,0.03468995155349401
766_train_0,0.034580172298909986
767_train_0,0.03415044864258534
768_train_0,0.03415906830287217
769_train_0,0.034697206147303025
770_train_0,0.03622910723190207
771_train_0,0.034733045892259964
772_train_0,0.08837033481520945
773_train_0,0.034257376425189535
774_train_0,0.034581822670416464
775_train_0,0.034342152854552215
776_train_0,0.034388896916671165
777_train_0,0.03454954228525122
778_train_0,0.037229620040903674
779_train_0,0.03507578034987104
780_train_0,0.036295717075662065
781_train_0,0.0348976771034813
782_train_0,0.03485004717570963
783_train_0,0.034560732729442996
784_train_0,0.03461471521912294
785_train_0,0.03459920115480578
786_train_0,0.03475515638278231
787_train_0,0.034786229769199796
788_train_0,0.034607907936204496
789_train_0,0.035084627910473926
790_train_0,0.041076430907587495
791_train_0,0.03435974114197668
792_train_0,0.03487730690899218
793_train_0,0.03519579327055846
794_train_0,0.03479527993279676
795_train_0,0.03525259725351995
796_train_0,0.03596213135141229
797_train_0,0.04048835396273701
798_train_0,0.03556533895550131
799_train_0,0.035154725976714075
800_train_0,0.03466830326763363
801_train_0,0.03467873814248013
802_train_0,0.0345817433450978
803_train_0,0.034765696179741006
804_train_0,0.03415453747530747
805_train_0,0.034960165884975004
806_train_0,0.03475773279074687
807_train_0,0.03447823349988593
808_train_0,0.03447994947417346
809_train_0,0.03462146476651343
810_train_0,0.10570693171733822
811_train_0,0.037440367943195864
812_train_0,0.03557555679239973
813_train_0,0.03468933317833204
814_train_0,0.040187221477536846
815_train_0,0.03458378910057523
816_train_0,0.03658139505101937
817_train_0,0.038839264085681
818_train_0,0.03459186118881163
819_train_0,0.038537533026927695
820_train_0,0.03465554207232693
821_train_0,0.034311098557918515
822_train_0,0.03443117168409795
823_train_0,0.034611208612690784
824_train_0,0.03508850604474607
825_train_0,0.034949566804065954
826_train_0,0.036586815223381516
827_train_0,0.03418140781345146
828_train_0,0.03809739467212248
829_train_0,0.03461996161399281
830_train_0,0.034388405676998336
831_train_0,0.034499371081676534
832_train_0,0.03535327287652081
833_train_0,0.035546058137793705
834_train_0,0.034480287087251614
835_train_0,0.03436448345210548
836_train_0,0.03448498781439822
837_train_0,0.03526543153428709
838_train_0,0.034753293904181054
839_train_0,0.035418717322376475
840_train_0,0.034631911840896284
841_train_0,0.034996895911923356
842_train_0,0.034380710165546884
843_train_0,0.0355335845258082
844_train_0,0.03872512182397333
845_train_0,0.03533793556960398
846_train_0,0.0352570673829604
847_train_0,0.03478219914401096
848_train_0,0.03596813222434105
849_train_0,0.034860513324491145
850_train_0,0.035986721159331395
851_train_0,0.03472937907596078
852_train_0,0.034635446036460016
853_train_0,0.03484174731269689
854_train_0,0.03500299089587226
855_train_0,0.0344459393528098
856_train_0,0.03579186828122531
857_train_0,0.034795935090933774
858_train_0,0.03472061634576893
859_train_0,0.034627761886514515
860_train_0,0.03490451127244892
861_train_0,0.034458432283760415
862_train_0,0.03472997696478296
863_train_0,0.035300684519313806
864_train_0,0.0343828967011395
865_train_0,0.03703882168611815
866_train_0,0.03402346451852077
867_train_0,0.03453139845549871
868_train_0,0.0347292160243442
869_train_0,0.0344079272595727
870_train_0,0.034911316193375626
871_train_0,0.03465225247730862
872_train_0,0.05100620797932603
873_train_0,0.037855309887991864
874_train_0,0.034742933218093824
875_train_0,0.036121318601202476
876_train_0,0.03462096043225906
877_train_0,0.03556451308813436
878_train_0,0.03995678724987329
879_train_0,0.040603709056674354
880_train_0,0.035497195198553454
881_train_0,0.03467275575318095
882_train_0,0.060958378287530535
883_train_0,0.03493513762209304
884_train_0,0.03455806957141152
885_train_0,0.03473854353385106
886_train_0,0.03455277547146937
887_train_0,0.035052376019177184
888_train_0,0.03455871238888841
889_train_0,0.03484103685153976
890_train_0,0.034532027484177615
891_train_0,0.04047032370141022
892_train_0,0.03411244412214864
893_train_0,0.03447043929774929
894_train_0,0.03671113352928977
895_train_0,0.03483504877323859
896_train_0,0.0347182257549471
897_train_0,0.034743972340909306
898_train_0,0.03429592518592248
899_train_0,0.034294123706664494
900_train_0,0.03675148406319219
901_train_0,0.03457219293513864
902_train_0,0.034389626686390465
903_train_0,0.034530185116379564
904_train_0,0.03572066135015283
905_train_0,0.03484223400786523
906_train_0,0.034757832756013164
907_train_0,0.034581928459935844
908_train_0,0.03438835962459258
909_train_0,0.03491804359937072
910_train_0,0.036038446438612676
911_train_0,0.03471555997537656
912_train_0,0.03460958205446262
913_train_0,0.034740804328213554
914_train_0,0.03528257383120478
915_train_0,0.03459188763012118
916_train_0,0.035463532531347916
917_train_0,0.03528495170189606
918_train_0,0.03490479740847638
919_train_0,0.035095508937913036
920_train_0,0.034317594284112324
921_train_0,0.03541928219611673
922_train_0,0.034779346080929134
923_train_0,0.0343703981968701
924_train_0,0.034657330942743765
925_train_0,0.03447990929591318
926_train_0,0.03434506973557863
927_train_0,0.034491360646919676
928_train_0,0.03418435365499123
929_train_0,0.034719227327293406
930_train_0,0.034173898839442954
931_train_0,0.03632849776964099
932_train_0,0.03442899564085011
